Label,Notation,Parent Notation,Sort Priority,Description
Y01262,Y01262,,,
P81005,P81005,,,
P81022,P81022,,,
P81051,P81051,,,
P81058,P81058,,,
P81061,P81061,,,
P81125,P81125,,,
P81140,P81140,,,
P81155,P81155,,,
P81167,P81167,,,
P81204,P81204,,,
P81214,P81214,,,
P81622,P81622,,,
P81633,P81633,,,
P81683,P81683,,,
P81694,P81694,,,
P81704,P81704,,,
P81707,P81707,,,
P81709,P81709,,,
P81721,P81721,,,
P81724,P81724,,,
P81734,P81734,,,
P81771,P81771,,,
Y02657,Y02657,,,
P81004,P81004,,,
P81016,P81016,,,
P81042,P81042,,,
P81043,P81043,,,
P81054,P81054,,,
P81063,P81063,,,
P81066,P81066,,,
P81072,P81072,,,
P81073,P81073,,,
P81074,P81074,,,
P81081,P81081,,,
P81092,P81092,,,
P81115,P81115,,,
P81159,P81159,,,
P81172,P81172,,,
P81681,P81681,,,
P81714,P81714,,,
Y02157,Y02157,,,
Y05788,Y05788,,,
P82001,P82001,,,
P82002,P82002,,,
P82003,P82003,,,
P82004,P82004,,,
P82005,P82005,,,
P82006,P82006,,,
P82007,P82007,,,
P82008,P82008,,,
P82009,P82009,,,
P82010,P82010,,,
P82011,P82011,,,
P82012,P82012,,,
P82013,P82013,,,
P82014,P82014,,,
P82015,P82015,,,
P82016,P82016,,,
P82018,P82018,,,
P82020,P82020,,,
P82021,P82021,,,
P82022,P82022,,,
P82023,P82023,,,
P82025,P82025,,,
P82029,P82029,,,
P82030,P82030,,,
P82031,P82031,,,
P82033,P82033,,,
P82034,P82034,,,
P82036,P82036,,,
P82037,P82037,,,
P82607,P82607,,,
P82609,P82609,,,
P82613,P82613,,,
P82616,P82616,,,
P82624,P82624,,,
P82625,P82625,,,
P82626,P82626,,,
P82627,P82627,,,
P82629,P82629,,,
P82633,P82633,,,
P82634,P82634,,,
P82640,P82640,,,
P82643,P82643,,,
P82652,P82652,,,
P82660,P82660,,,
Y00186,Y00186,,,
Y02319,Y02319,,,
Y02790,Y02790,,,
Y03079,Y03079,,,
Y03366,Y03366,,,
P83001,P83001,,,
P83004,P83004,,,
P83005,P83005,,,
P83006,P83006,,,
P83007,P83007,,,
P83009,P83009,,,
P83010,P83010,,,
P83011,P83011,,,
P83012,P83012,,,
P83015,P83015,,,
P83017,P83017,,,
P83020,P83020,,,
P83021,P83021,,,
P83024,P83024,,,
P83025,P83025,,,
P83027,P83027,,,
P83603,P83603,,,
P83605,P83605,,,
P83608,P83608,,,
P83609,P83609,,,
P83611,P83611,,,
P83612,P83612,,,
P83620,P83620,,,
P83621,P83621,,,
P83623,P83623,,,
Y02755,Y02755,,,
P81010,P81010,,,
P81033,P81033,,,
P81038,P81038,,,
P81044,P81044,,,
P81057,P81057,,,
P81062,P81062,,,
P81076,P81076,,,
P81082,P81082,,,
P81083,P81083,,,
P81117,P81117,,,
P81127,P81127,,,
P81143,P81143,,,
P81154,P81154,,,
P81171,P81171,,,
P81173,P81173,,,
P81180,P81180,,,
P81181,P81181,,,
P81186,P81186,,,
P81642,P81642,,,
P81655,P81655,,,
P81687,P81687,,,
P81689,P81689,,,
P81692,P81692,,,
P81701,P81701,,,
P81740,P81740,,,
P81741,P81741,,,
P81769,P81769,,,
Y00347,Y00347,,,
Y02466,Y02466,,,
Y03656,Y03656,,,
P85001,P85001,,,
P85002,P85002,,,
P85003,P85003,,,
P85004,P85004,,,
P85005,P85005,,,
P85006,P85006,,,
P85007,P85007,,,
P85008,P85008,,,
P85010,P85010,,,
P85011,P85011,,,
P85012,P85012,,,
P85013,P85013,,,
P85014,P85014,,,
P85015,P85015,,,
P85016,P85016,,,
P85017,P85017,,,
P85018,P85018,,,
P85019,P85019,,,
P85020,P85020,,,
P85021,P85021,,,
P85022,P85022,,,
P85026,P85026,,,
P85028,P85028,,,
P85601,P85601,,,
P85602,P85602,,,
P85605,P85605,,,
P85606,P85606,,,
P85607,P85607,,,
P85608,P85608,,,
P85610,P85610,,,
P85612,P85612,,,
P85613,P85613,,,
P85614,P85614,,,
P85615,P85615,,,
P85620,P85620,,,
P85621,P85621,,,
P85622,P85622,,,
P89006,P89006,,,
Y01124,Y01124,,,
Y02753,Y02753,,,
Y02827,Y02827,,,
Y02875,Y02875,,,
Y02933,Y02933,,,
P81003,P81003,,,
P81008,P81008,,,
P81017,P81017,,,
P81020,P81020,,,
P81025,P81025,,,
P81027,P81027,,,
P81032,P81032,,,
P81035,P81035,,,
P81036,P81036,,,
P81047,P81047,,,
P81053,P81053,,,
P81065,P81065,,,
P81069,P81069,,,
P81070,P81070,,,
P81078,P81078,,,
P81088,P81088,,,
P81095,P81095,,,
P81099,P81099,,,
P81100,P81100,,,
P81118,P81118,,,
P81123,P81123,,,
P81130,P81130,,,
P81132,P81132,,,
P81134,P81134,,,
P81137,P81137,,,
P81147,P81147,,,
P81160,P81160,,,
P81165,P81165,,,
P81166,P81166,,,
P81170,P81170,,,
P81182,P81182,,,
P81197,P81197,,,
P81212,P81212,,,
P81218,P81218,,,
P81620,P81620,,,
P81686,P81686,,,
P81699,P81699,,,
P81711,P81711,,,
P81726,P81726,,,
P81730,P81730,,,
P81731,P81731,,,
P81732,P81732,,,
P81736,P81736,,,
P81738,P81738,,,
P81755,P81755,,,
P81756,P81756,,,
P81757,P81757,,,
P81780,P81780,,,
Y02605,Y02605,,,
Y02606,Y02606,,,
N81002,N81002,,,
N81013,N81013,,,
N81022,N81022,,,
N81026,N81026,,,
N81027,N81027,,,
N81029,N81029,,,
N81033,N81033,,,
N81042,N81042,,,
N81049,N81049,,,
N81052,N81052,,,
N81062,N81062,,,
N81069,N81069,,,
N81070,N81070,,,
N81077,N81077,,,
N81085,N81085,,,
N81086,N81086,,,
N81088,N81088,,,
N81118,N81118,,,
N81632,N81632,,,
Y02045,Y02045,,,
Y05750,Y05750,,,
P86001,P86001,,,
P86002,P86002,,,
P86003,P86003,,,
P86004,P86004,,,
P86005,P86005,,,
P86006,P86006,,,
P86007,P86007,,,
P86008,P86008,,,
P86009,P86009,,,
P86010,P86010,,,
P86011,P86011,,,
P86012,P86012,,,
P86013,P86013,,,
P86014,P86014,,,
P86015,P86015,,,
P86016,P86016,,,
P86017,P86017,,,
P86018,P86018,,,
P86019,P86019,,,
P86021,P86021,,,
P86022,P86022,,,
P86023,P86023,,,
P86026,P86026,,,
P86602,P86602,,,
P86606,P86606,,,
P86608,P86608,,,
P86609,P86609,,,
P86614,P86614,,,
P86619,P86619,,,
P86620,P86620,,,
P86624,P86624,,,
Y00726,Y00726,,,
Y02718,Y02718,,,
Y02720,Y02720,,,
Y02721,Y02721,,,
Y02795,Y02795,,,
P81015,P81015,,,
P81018,P81018,,,
P81040,P81040,,,
P81046,P81046,,,
P81055,P81055,,,
P81067,P81067,,,
P81071,P81071,,,
P81093,P81093,,,
P81103,P81103,,,
P81107,P81107,,,
P81119,P81119,,,
P81169,P81169,,,
P81179,P81179,,,
P81184,P81184,,,
P81185,P81185,,,
P81196,P81196,,,
P81213,P81213,,,
P81647,P81647,,,
P81664,P81664,,,
P81685,P81685,,,
P81735,P81735,,,
P81748,P81748,,,
P81770,P81770,,,
N81011,N81011,,,
N81019,N81019,,,
N81035,N81035,,,
N81037,N81037,,,
N81045,N81045,,,
N81054,N81054,,,
N81057,N81057,,,
N81064,N81064,,,
N81066,N81066,,,
N81072,N81072,,,
N81096,N81096,,,
N81119,N81119,,,
N81619,N81619,,,
N81651,N81651,,,
P87002,P87002,,,
P87003,P87003,,,
P87004,P87004,,,
P87008,P87008,,,
P87014,P87014,,,
P87015,P87015,,,
P87016,P87016,,,
P87017,P87017,,,
P87019,P87019,,,
P87020,P87020,,,
P87022,P87022,,,
P87024,P87024,,,
P87025,P87025,,,
P87026,P87026,,,
P87027,P87027,,,
P87028,P87028,,,
P87032,P87032,,,
P87035,P87035,,,
P87036,P87036,,,
P87039,P87039,,,
P87040,P87040,,,
P87610,P87610,,,
P87613,P87613,,,
P87618,P87618,,,
P87620,P87620,,,
P87624,P87624,,,
P87625,P87625,,,
P87627,P87627,,,
P87630,P87630,,,
P87634,P87634,,,
P87639,P87639,,,
P87648,P87648,,,
P87649,P87649,,,
P87651,P87651,,,
P87654,P87654,,,
P87657,P87657,,,
P87658,P87658,,,
P87659,P87659,,,
P87660,P87660,,,
P87661,P87661,,,
Y00445,Y00445,,,
Y02622,Y02622,,,
Y02625,Y02625,,,
Y02767,Y02767,,,
A82004,A82004,,,
A82006,A82006,,,
A82012,A82012,,,
A82013,A82013,,,
A82014,A82014,,,
A82015,A82015,,,
A82016,A82016,,,
A82018,A82018,,,
A82019,A82019,,,
A82020,A82020,,,
A82021,A82021,,,
A82022,A82022,,,
A82023,A82023,,,
A82024,A82024,,,
A82028,A82028,,,
A82029,A82029,,,
A82031,A82031,,,
A82032,A82032,,,
A82035,A82035,,,
A82036,A82036,,,
A82037,A82037,,,
A82038,A82038,,,
A82041,A82041,,,
A82044,A82044,,,
A82045,A82045,,,
A82047,A82047,,,
A82048,A82048,,,
A82049,A82049,,,
A82050,A82050,,,
A82055,A82055,,,
A82058,A82058,,,
A82060,A82060,,,
A82064,A82064,,,
A82075,A82075,,,
A82617,A82617,,,
A82620,A82620,,,
A82623,A82623,,,
A82631,A82631,,,
A82646,A82646,,,
A82654,A82654,,,
N83009,N83009,,,
N83013,N83013,,,
N83014,N83014,,,
N83015,N83015,,,
N83018,N83018,,,
N83024,N83024,,,
N83025,N83025,,,
N83028,N83028,,,
N83030,N83030,,,
N83031,N83031,,,
N83032,N83032,,,
N83033,N83033,,,
N83043,N83043,,,
N83047,N83047,,,
N83055,N83055,,,
N83601,N83601,,,
N83603,N83603,,,
N83605,N83605,,,
N83608,N83608,,,
N83609,N83609,,,
N83610,N83610,,,
N83619,N83619,,,
N83621,N83621,,,
N83622,N83622,,,
N83633,N83633,,,
A82003,A82003,,,
A82005,A82005,,,
A82007,A82007,,,
A82008,A82008,,,
A82009,A82009,,,
A82010,A82010,,,
A82025,A82025,,,
A82026,A82026,,,
A82027,A82027,,,
A82030,A82030,,,
A82033,A82033,,,
A82034,A82034,,,
A82039,A82039,,,
A82046,A82046,,,
A82053,A82053,,,
A82062,A82062,,,
A82065,A82065,,,
A82068,A82068,,,
A82070,A82070,,,
A82071,A82071,,,
A82072,A82072,,,
A82077,A82077,,,
A82608,A82608,,,
A82613,A82613,,,
A82621,A82621,,,
A82629,A82629,,,
A82647,A82647,,,
A82650,A82650,,,
A82651,A82651,,,
B82061,B82061,,,
P81002,P81002,,,
P81013,P81013,,,
P81029,P81029,,,
P81113,P81113,,,
Y01008,Y01008,,,
N81001,N81001,,,
N81008,N81008,,,
N81010,N81010,,,
N81016,N81016,,,
N81032,N81032,,,
N81039,N81039,,,
N81043,N81043,,,
N81044,N81044,,,
N81047,N81047,,,
N81053,N81053,,,
N81068,N81068,,,
N81071,N81071,,,
N81084,N81084,,,
N81090,N81090,,,
N81111,N81111,,,
N81614,N81614,,,
N81642,N81642,,,
N84001,N84001,,,
N84002,N84002,,,
N84003,N84003,,,
N84004,N84004,,,
N84007,N84007,,,
N84010,N84010,,,
N84011,N84011,,,
N84015,N84015,,,
N84016,N84016,,,
N84019,N84019,,,
N84020,N84020,,,
N84023,N84023,,,
N84025,N84025,,,
N84026,N84026,,,
N84027,N84027,,,
N84028,N84028,,,
N84029,N84029,,,
N84034,N84034,,,
N84035,N84035,,,
N84038,N84038,,,
N84041,N84041,,,
N84043,N84043,,,
N84605,N84605,,,
N84615,N84615,,,
N84621,N84621,,,
N84624,N84624,,,
N84626,N84626,,,
N84627,N84627,,,
N84630,N84630,,,
Y00446,Y00446,,,
N84005,N84005,,,
N84006,N84006,,,
N84008,N84008,,,
N84012,N84012,,,
N84013,N84013,,,
N84014,N84014,,,
N84017,N84017,,,
N84018,N84018,,,
N84021,N84021,,,
N84024,N84024,,,
N84037,N84037,,,
N84611,N84611,,,
N84613,N84613,,,
N84614,N84614,,,
N84617,N84617,,,
N84618,N84618,,,
N84625,N84625,,,
P88002,P88002,,,
P88003,P88003,,,
P88005,P88005,,,
P88006,P88006,,,
P88007,P88007,,,
P88008,P88008,,,
P88009,P88009,,,
P88011,P88011,,,
P88012,P88012,,,
P88013,P88013,,,
P88014,P88014,,,
P88015,P88015,,,
P88016,P88016,,,
P88017,P88017,,,
P88018,P88018,,,
P88019,P88019,,,
P88020,P88020,,,
P88021,P88021,,,
P88023,P88023,,,
P88024,P88024,,,
P88025,P88025,,,
P88026,P88026,,,
P88031,P88031,,,
P88034,P88034,,,
P88041,P88041,,,
P88042,P88042,,,
P88043,P88043,,,
P88044,P88044,,,
P88600,P88600,,,
P88606,P88606,,,
P88607,P88607,,,
P88610,P88610,,,
P88615,P88615,,,
P88623,P88623,,,
P88625,P88625,,,
P88632,P88632,,,
Y00912,Y00912,,,
N83001,N83001,,,
N83002,N83002,,,
N83003,N83003,,,
N83005,N83005,,,
N83006,N83006,,,
N83007,N83007,,,
N83008,N83008,,,
N83010,N83010,,,
N83012,N83012,,,
N83017,N83017,,,
N83019,N83019,,,
N83020,N83020,,,
N83021,N83021,,,
N83022,N83022,,,
N83023,N83023,,,
N83026,N83026,,,
N83027,N83027,,,
N83035,N83035,,,
N83041,N83041,,,
N83045,N83045,,,
N83049,N83049,,,
N83050,N83050,,,
N83053,N83053,,,
N83054,N83054,,,
N83060,N83060,,,
N83604,N83604,,,
N83614,N83614,,,
N83620,N83620,,,
N83624,N83624,,,
N83628,N83628,,,
N83635,N83635,,,
N83637,N83637,,,
Y00475,Y00475,,,
Y02510,Y02510,,,
C81077,C81077,,,
C81081,C81081,,,
C81106,C81106,,,
C81615,C81615,,,
C81640,C81640,,,
C81660,C81660,,,
P89002,P89002,,,
P89003,P89003,,,
P89004,P89004,,,
P89005,P89005,,,
P89007,P89007,,,
P89008,P89008,,,
P89010,P89010,,,
P89011,P89011,,,
P89012,P89012,,,
P89013,P89013,,,
P89014,P89014,,,
P89015,P89015,,,
P89016,P89016,,,
P89018,P89018,,,
P89020,P89020,,,
P89021,P89021,,,
P89022,P89022,,,
P89023,P89023,,,
P89025,P89025,,,
P89026,P89026,,,
P89029,P89029,,,
P89030,P89030,,,
P89602,P89602,,,
P89609,P89609,,,
P89612,P89612,,,
P89613,P89613,,,
P89618,P89618,,,
Y02586,Y02586,,,
Y02663,Y02663,,,
Y02713,Y02713,,,
Y02936,Y02936,,,
P91003,P91003,,,
P91004,P91004,,,
P91006,P91006,,,
P91007,P91007,,,
P91008,P91008,,,
P91009,P91009,,,
P91011,P91011,,,
P91012,P91012,,,
P91013,P91013,,,
P91014,P91014,,,
P91016,P91016,,,
P91017,P91017,,,
P91018,P91018,,,
P91019,P91019,,,
P91020,P91020,,,
P91021,P91021,,,
P91026,P91026,,,
P91029,P91029,,,
P91032,P91032,,,
P91035,P91035,,,
P91603,P91603,,,
P91604,P91604,,,
P91615,P91615,,,
P91617,P91617,,,
P91619,P91619,,,
P91623,P91623,,,
P91625,P91625,,,
P91627,P91627,,,
P91629,P91629,,,
P91631,P91631,,,
P91633,P91633,,,
Y02129,Y02129,,,
N81024,N81024,,,
N81025,N81025,,,
N81040,N81040,,,
N81051,N81051,,,
N81055,N81055,,,
N81061,N81061,,,
N81067,N81067,,,
N81074,N81074,,,
N81087,N81087,,,
N81113,N81113,,,
N81123,N81123,,,
N81127,N81127,,,
N81007,N81007,,,
N81012,N81012,,,
N81014,N81014,,,
N81020,N81020,,,
N81028,N81028,,,
N81036,N81036,,,
N81041,N81041,,,
N81048,N81048,,,
N81056,N81056,,,
N81059,N81059,,,
N81065,N81065,,,
N81075,N81075,,,
N81083,N81083,,,
N81089,N81089,,,
N81097,N81097,,,
N81107,N81107,,,
N81108,N81108,,,
N81109,N81109,,,
N81114,N81114,,,
N81122,N81122,,,
N81623,N81623,,,
N81628,N81628,,,
N81637,N81637,,,
N81645,N81645,,,
Y01108,Y01108,,,
Y04925,Y04925,,,
N81005,N81005,,,
N81006,N81006,,,
N81009,N81009,,,
N81018,N81018,,,
N81023,N81023,,,
N81030,N81030,,,
N81031,N81031,,,
N81034,N81034,,,
N81038,N81038,,,
N81046,N81046,,,
N81050,N81050,,,
N81060,N81060,,,
N81063,N81063,,,
N81079,N81079,,,
N81080,N81080,,,
N81081,N81081,,,
N81082,N81082,,,
N81091,N81091,,,
N81092,N81092,,,
N81093,N81093,,,
N81100,N81100,,,
N81101,N81101,,,
N81102,N81102,,,
N81115,N81115,,,
N81117,N81117,,,
N81120,N81120,,,
N81121,N81121,,,
N81125,N81125,,,
N81607,N81607,,,
N81624,N81624,,,
N81626,N81626,,,
N81655,N81655,,,
Y04664,Y04664,,,
P81014,P81014,,,
P81039,P81039,,,
P81041,P81041,,,
P81045,P81045,,,
P81084,P81084,,,
P81096,P81096,,,
P81112,P81112,,,
P81136,P81136,,,
P81138,P81138,,,
P81201,P81201,,,
P81208,P81208,,,
P81646,P81646,,,
P81674,P81674,,,
P81695,P81695,,,
P81710,P81710,,,
P92001,P92001,,,
P92002,P92002,,,
P92003,P92003,,,
P92004,P92004,,,
P92005,P92005,,,
P92006,P92006,,,
P92007,P92007,,,
P92008,P92008,,,
P92010,P92010,,,
P92011,P92011,,,
P92012,P92012,,,
P92014,P92014,,,
P92015,P92015,,,
P92016,P92016,,,
P92017,P92017,,,
P92019,P92019,,,
P92020,P92020,,,
P92021,P92021,,,
P92023,P92023,,,
P92024,P92024,,,
P92026,P92026,,,
P92028,P92028,,,
P92029,P92029,,,
P92030,P92030,,,
P92031,P92031,,,
P92033,P92033,,,
P92034,P92034,,,
P92035,P92035,,,
P92038,P92038,,,
P92041,P92041,,,
P92042,P92042,,,
P92602,P92602,,,
P92605,P92605,,,
P92607,P92607,,,
P92615,P92615,,,
P92616,P92616,,,
P92620,P92620,,,
P92621,P92621,,,
P92623,P92623,,,
P92626,P92626,,,
P92630,P92630,,,
P92633,P92633,,,
P92634,P92634,,,
P92635,P92635,,,
P92637,P92637,,,
P92639,P92639,,,
P92642,P92642,,,
P92646,P92646,,,
P92647,P92647,,,
P92648,P92648,,,
P92651,P92651,,,
P92652,P92652,,,
P92653,P92653,,,
Y00050,Y00050,,,
Y02274,Y02274,,,
Y02321,Y02321,,,
Y02322,Y02322,,,
Y02378,Y02378,,,
Y02885,Y02885,,,
Y02886,Y02886,,,
P81006,P81006,,,
P81031,P81031,,,
P81037,P81037,,,
P81059,P81059,,,
P81077,P81077,,,
P81079,P81079,,,
P81086,P81086,,,
P81087,P81087,,,
P81089,P81089,,,
P81128,P81128,,,
P81129,P81129,,,
P81133,P81133,,,
P81149,P81149,,,
P81150,P81150,,,
P81157,P81157,,,
P81191,P81191,,,
P81668,P81668,,,
P81737,P81737,,,
P81742,P81742,,,
B82007,B82007,,,
B82020,B82020,,,
B82028,B82028,,,
B82053,B82053,,,
B83002,B83002,,,
B83006,B83006,,,
B83008,B83008,,,
B83019,B83019,,,
B83021,B83021,,,
B83023,B83023,,,
B83027,B83027,,,
B83033,B83033,,,
B83061,B83061,,,
B83602,B83602,,,
B83620,B83620,,,
B83624,B83624,,,
C85001,C85001,,,
C85003,C85003,,,
C85004,C85004,,,
C85005,C85005,,,
C85006,C85006,,,
C85007,C85007,,,
C85008,C85008,,,
C85009,C85009,,,
C85010,C85010,,,
C85013,C85013,,,
C85014,C85014,,,
C85016,C85016,,,
C85017,C85017,,,
C85018,C85018,,,
C85019,C85019,,,
C85020,C85020,,,
C85022,C85022,,,
C85023,C85023,,,
C85024,C85024,,,
C85026,C85026,,,
C85028,C85028,,,
C85030,C85030,,,
C85033,C85033,,,
C85614,C85614,,,
C85619,C85619,,,
C85622,C85622,,,
C85623,C85623,,,
C85628,C85628,,,
Y00411,Y00411,,,
Y04809,Y04809,,,
Y05248,Y05248,,,
Y05363,Y05363,,,
Y05364,Y05364,,,
C84001,C84001,,,
C84008,C84008,,,
C84013,C84013,,,
C84024,C84024,,,
C84035,C84035,,,
C84094,C84094,,,
C84101,C84101,,,
C84692,C84692,,,
Y05346,Y05346,,,
B83009,B83009,,,
B83010,B83010,,,
B83012,B83012,,,
B83014,B83014,,,
B83015,B83015,,,
B83017,B83017,,,
B83018,B83018,,,
B83020,B83020,,,
B83022,B83022,,,
B83028,B83028,,,
B83029,B83029,,,
B83030,B83030,,,
B83031,B83031,,,
B83035,B83035,,,
B83037,B83037,,,
B83038,B83038,,,
B83039,B83039,,,
B83040,B83040,,,
B83041,B83041,,,
B83042,B83042,,,
B83045,B83045,,,
B83049,B83049,,,
B83054,B83054,,,
B83055,B83055,,,
B83056,B83056,,,
B83062,B83062,,,
B83063,B83063,,,
B83064,B83064,,,
B83067,B83067,,,
B83641,B83641,,,
Y01118,Y01118,,,
B84001,B84001,,,
B84002,B84002,,,
B84003,B84003,,,
B84004,B84004,,,
B84005,B84005,,,
B84006,B84006,,,
B84007,B84007,,,
B84008,B84008,,,
B84009,B84009,,,
B84010,B84010,,,
B84011,B84011,,,
B84012,B84012,,,
B84013,B84013,,,
B84014,B84014,,,
B84016,B84016,,,
B84019,B84019,,,
B84021,B84021,,,
B84610,B84610,,,
B84612,B84612,,,
B84613,B84613,,,
B84615,B84615,,,
B84618,B84618,,,
B84623,B84623,,,
Y02572,Y02572,,,
Y02645,Y02645,,,
Y03112,Y03112,,,
B83005,B83005,,,
B83016,B83016,,,
B83025,B83025,,,
B83026,B83026,,,
B83032,B83032,,,
B83034,B83034,,,
B83051,B83051,,,
B83052,B83052,,,
B83058,B83058,,,
B83604,B83604,,,
B83611,B83611,,,
B83614,B83614,,,
B83617,B83617,,,
B83621,B83621,,,
B83622,B83622,,,
B83626,B83626,,,
B83627,B83627,,,
B83628,B83628,,,
B83629,B83629,,,
B83642,B83642,,,
B83653,B83653,,,
B83657,B83657,,,
B83659,B83659,,,
B83660,B83660,,,
B83661,B83661,,,
Y05180,Y05180,,,
C86001,C86001,,,
C86002,C86002,,,
C86003,C86003,,,
C86005,C86005,,,
C86006,C86006,,,
C86007,C86007,,,
C86009,C86009,,,
C86011,C86011,,,
C86012,C86012,,,
C86013,C86013,,,
C86015,C86015,,,
C86016,C86016,,,
C86017,C86017,,,
C86018,C86018,,,
C86019,C86019,,,
C86020,C86020,,,
C86021,C86021,,,
C86022,C86022,,,
C86023,C86023,,,
C86024,C86024,,,
C86025,C86025,,,
